,text,classification
10643,passei mal para um cacete de madrugada e nao estou preparada fisica e psicologicamente pra sentir colica menstrual no no no nooooo,True
10644,pq to desanimada demais pqp,True
10645,@user vai se fuder mlk !! nmrll kkkkkkkkkkk mandou demaaais+++ 🖕👌🤘,True
10646,@user sapequinha peituda kkkkkkkkkkkkkk tomar no cu porra tenho nem peito eh mole,True
10647,"@user sou meio doido, falo ""ban dia"" e ""olá amigo"" igual o cara do pica-pau que fala ""eu ouvi pipoca?""",True
10648,os senadores tem poder para entrega  título de juiz no STF os senadores tem poder para retirar  de juiz do STF senadores conserta a merda que vcs fizeram ao entregar o título de juiz ao STF a pessoas totalmente despreparadas os senadores vcs colocando todo judiciário ao ridículo https://t.co/8UH7LWpcbi,True
10649,"jicuca é um bicho chato pra caralho, bom dia.
https://t.co/vozt1woltn",True
10650,"eu lembro quando a pérola era tímida e quieta, eu criei um monstro",False
10651,@user que dor velho pqp,True
10652,essa família sempre feita de idiota pelos músicos que gosta,True
10653,"boaaaaaaaaaaaaaaa @user 

respect.",False
10654,rt @user @user anão lu kkkkkkkkkkkkkkkkkkkkk pq não gritou 😂,False
10655,"caralho eu odeio ser mulher, odeio menstruar, sentir cólica, odeioooo!!!!!!",True
10656,tainá costa - aquecimento dos banners,False
10657,@user @user vou até beber uma água pqp,True
10658,"finalmente hoje consegui fazer um feijão temperado boca de se fuder, obrigado pelos mimos canais de receita 😻",True
10659,amo véi,False
10660,"@user ele é burro mesmo, sem mentira. monitor de fq4, grandes coisa, quem já fez aula com ele já experimentou a vergonha alheia que é qualquer apresentação dele. detalhe que eu tive aula com ele desde física 1 até fq3 e vi 0 evolução do cara. mas ele finge bem.",True
10661,foda sair nesse frio mas ainda bem que eu so piranha e nao sinto frio,True
10662,puto e bolado 😡,True
10663,tempo maldito pra quem não tem ninguém.,True
10664,@user @user @user @user @user @user fofocada.... kkkkkk,False
10665,só queria ver filme o dia inteiro hoje mas o caralho do wifi n tá pegando q vida de corno,True
10666,@user comigo mesma pqp eu tô apaixonada meu pai,True
10667,puta que pariu simmmm!!!! kkkkkkkkk,True
10668,o vídeo ficou mais perfeito ainda.,False
10669,"homem: nossa você é muito linda parece um anjo tô apaixonado quer ficar comigo 😍

mulher: quero não vlw

homem: você nem é isso tudo sua escrota nojenta puta vagabunda eu nem queria tanto ficar com você mesmo sua piranha arrombada para de se achar sua vadia fudida rodada🤬",True
10670,post mais sincero do dia,False
10671,"rt @user caraio era piada o bagulho mano os cara tao em choque

ta loco processa o jurinha porra https://t.co/oupt53rmji",True
10672,na real nem sei se vou sair pq tá frio pra caralho e eu já furo no calor imagina no frio kkksksk,True
10673,minha buceta ranha tipo caranguejo,True
10674,rt @user @user aí estragando o passinho do meu país recife pqp sulista não conte comigo pra nada  https://t.co/1dpqedjglx,True
10675,"@user puts sim??? como o povo baba ovo dele, é feio chato quem aguenta pqp",True
10676,rt @user odeio o ensino médio só quero q essa porra acabe,True
10677,rt @user vai na sunset sábado? — porra de sunset mlk https://t.co/2xcy0h9fhn,True
10678,Quando a gente recebe o nude do professor do Crossfit! Ta de parabéns heim! 👏🏻👏🏻👏🏻 #nudestour #crossfit #rola #tesao #gay @user @user @user @user @user https://t.co/bmTV4sZ45m,True
10679,"quando senti pena e condenei o ato ...
arrependo-me !

és um lixo humano !",True
10680,@user ai mas é tão bom né fala sério pqp,True
10681,cada dia que passa o banco do brasil me dá mais dor de cabeça vai tomar no cu,True
10682,"Vou pra Prainha, Penha, Jacaré e vários lugares aonde eu tenho amizade, aonde eu chego vagabundo ja chega com copo mandando eu beber, sem saber se estou com dinheiro ou não,  agora vai pra estação de primavera pra vc ver, já chegam pedindo pra vc pagar algo, Deus me livre!",True
10683,tnc quem gosta de calor é rico que tem piscina em casa e quem mora perto de praia se fuder,True
10684,cheguei em casa uma gritaria aqui porra 🤦🏻‍♀️,True
10685,toda hora um fdp fica me ligando,True
10686,"come carregador come fecho das minhas mochilas/bolsa, come meus absorvente, calcinha, escova e agora ela acabou de comer os dois miojo que comprei tnc chegahhhh",True
10687,@user lazarento skskkskskskskskskkskskskskskskskskskakka,True
10688,"jr some, mermão pqp",True
10689,"estudante de escola publica se voce nao esta estudando para o pas entao VA AGORAAAAA SEU ARROMBADOOOOOOO BORA OCUPAR AQUELE CARAIO

estudante do marista sei la fodase vai tomar no cu",True
10690,eu querendo estudar e o arrombado do vizinho com o som alto,True
10691,"@user sla mano, o foco é ecchi não é? odeio essa porra, e o traço não me chama nem um pouco a atenção",True
10692,"que preto do caralho, vai se fuder",True
10693,@user oi pérola,False
10694,@user continuo achando o máximo o look de “caralho é verdade tinha compromisso hoje”.,True
10695,caralho mano novas,True
10696,"Willian Kessley aposta no pagode romântico do cantor @user nas Audições às Cegas.
Acompanhe tudo o que rola no #TheVoiceBrasil ➡ https://t.co/lrFGM2IZEu https://t.co/zvdC3bKsNF",False
10697,quem fez esse vídeo tá de para béns,False
10698,"que frio que está na rua, pqp",True
10699,@user meu pau e meu ovo,True
10700,kjkkkkkkkkkkkkkkkkk tô passando mal vei,False
10701,saudade do que a gente não viveu ainda,False
10702,@user tira os pelos e a alma pq pqp emh q dor,True
10703,todo dia uma pessoa diferente perguntando como lavo meu cu,True
10704,@user sai pra la sua retardada,True
10705,"falta só fechar o congresso!
depois o dória diz q não tá alinhado com o burro!",True
10706,eu quero isto please,False
10707,tnc kk to na mesa com minha mãe e minha vó 🤦🏻‍♂️🤦🏻‍♂️ https://t.co/aag5kbct8w,True
10708,mano meu twitter bugou e apagou minha foto com o goblin slayer caralho to triste demais vo chora,True
10709,"rt @user que babaca arrogante, acha que é a última palavra do direito, vsfder. https://t.co/dasl7caau3",True
10710,porra nem vi que era pra tirar o capelo na hora da foto,True
10711,@user só vamo carai!!,True
10712,meuncunao passa um wifi agr desci no terminal errado burra do caralho 100nocao consegui pegar o bus ainda bem,True
10713,porra so vou pro outro hospital fazer outras analises na segunda 💔,True
10714,@user pqp pqp pqp,True
10715,"@user Felipe Santa Cruz e “MAS SUJO QUE PAU DE GALINHEIRO EM CASA DE PT”Corrupção e Crime esquerdistas são todos TERRORISTAS.
#ForoOAB
#NasRuasContraMinistrosDoSTF 

Felipe Santa  Cruz e criminoso sim .Olhar Ele junto com Terrorista. https://t.co/bUlrahMEct",True
10716,li um texto agora que porra foi um tapa sem mão,True
10717,so queria ir pra tc porra,True
10718,@user caralho pirou de vez,True
10719,"rt @user odeio me arrepender das coisas e isso raramente acontece pq gosto de ter experiências, mas puta que pariu, que sensaçã…",True
10720,"caralho que meu corpo tá doendo todinho, eu tô com uma puta olheira e não tô conseguindo comer porra nenhuma de tanto nervoso",True
10721,quem faz um fake em pleno 2019?? pqp,True
10722,"@user Minimiza? Vá para o caralho com os eufemismos redutores. A besta rebenta com tudo e estão todos feitos com ele no judiciário. Malditos! malditos todos, malditos pelos crimes próprios e pelos que calam. Milhão de vezes malditos!",True
10723,rt @user a palavra de deus está toda aqui pqp que hino https://t.co/nsbcjp9ebd,True
10724,"Essa mulecada do MBL, e até mesmo de outros grupos, nenhum aguenta 1 só minuto de debate com a @user Sobre qualquer assunto, em especial política. Kim Katacoquinho, Tabata Amaral, Fernando Holiday e outros na mesma faixa etária que a Debora, não aguentam. Perdem feio.",True
10725,"rt @user eu sou feia pra crlh ,insuficiente pra crlh ,inutil tbm ...",True
10726,@user slc. eu ia ficar puto p porra,True
10727,respeitaaaa caralho  #voleinaglobo,True
10728,"- mas ela disse que terminou com a ex recentemente, que gosta de mim e que agora não tem volta

- amiga, vc já viu sapatão terminar recentemente e não voltar pra ex? acorda pra vida https://t.co/hFvbK8roCA",True
10729,"O @user incitava cada vez mais as hordas bolsomions ao ataque da minha pessoa.

Hoje ele paga de insentão.
Mas na verdade é  só  um oportunista pilantra que já  foi Petista, Bolsonarista e agora Dorista.

É  um pilantra de marca maior.",True
10730,kkkkkkkkkkkkkkkkk tô boba demais pqp,True
10731,tem umas 3 meninas na minha sala q parece atriz pornô. pqp kkk,True
10732,"@user pq krls tem frufru no nome da conta

ah eh lol né... porra meme pronto",True
10733,mano eu sou burra nível absurdo pqp,True
10734,@user caralho pqp sinto exatamente isso ouvindo victor xama pqp genio,True
10735,"coidado 

não dá, sério https://t.co/i1b610hn7p",False
10736,a cólica que eu to puta merda,True
10737,"To vendo gente decepcionada pelo comentário e gente... é o Josh, aquele que recolhe florzinhas na caminhada, que procura a porra do último morango na Índia, que dá ursinho com o perfume dele, aquele que valoriza mais coisas reais do que texto na internet. A maior cadela ali é ele https://t.co/5ym72mQGr9",True
10738,putinha aguenta 3,True
10739,esse tempo de deixa triste pra caralho,True
10740,odeio meu corpo com todas minhas forças pqp,True
10741,@user kkkkkkkkkkkkkkkkkkk a vida tem dessas a bixa era gata não ia negar,True
10742,"meubdeus eu vou infartar caralho
#voleinaglobo
 https://t.co/z3s3m6c6es",True
10743,Mano a pessoa pode fumar a maconha dela e ter a vida resolvida Mn kkkk porra vcs acham que a pessoa só fuma maconha e não faz mais nada? https://t.co/JpB1sOo514,True
10744,"rt @user michael jackson ft. rádio farol - casal de velhos [live in flor do maracujá]

eu fui",False
10745,abandonei moon lovers drama ruim do caralho,True
10746,meu primo pode ser chato p caralho mas dps disso eu vou defender ele sempre,True
10747,"menstruação veio e nunca mais foi embora, porra",True
10748,meu nariz eu puxei de minha mae mas infelizmente eh feio terrivel,False
10749,"eu não acredito que eu fiz print e enviei pra mesma pessoa, o menino deve estar achando que eu sou retardada agora",True
10750,"crlh, odeio n poder fazer trabalho c indicação alta irmão, é uma coisa q me deixa puto 😴😴😴😴",True
10751,buceta pra q se n tem #ele pra chupar,True
10752,eu amo esse video pqp,True
10753,"caralho o pai torturou a filha de 6 anos durante 7 MESES, até ela morrer. vocês não têm noção de como isso me deixa revoltada, eu não consigo entender de jeito nenhum",True
10754,"@user é, com certeza posicionamento político é a mesma coisa q racismo kkkkk como vc é burro man",True
10755,"acertou miserável kkkkkkkkkk - ava ksjjsjsjs
és muito fofi mds
https://t.co/yzd0kdnja6",True
10756,não dá kkkkkkkkkkkk,False
10757,lembrando que ontem quase bati pela primeira vez na cara de macho escroto,True
10758,eu vou matar um filho da puta com as minhas próprias mãos,True
10759,ai gente meu preto pqp q homem lindo do crlh,True
10760,"@user Vai ficar feio mesmo quando a Reforma da Previdência passar de vez. Aí, o resto da ""direita na economia"" vai-se aliar de vez com a centro-esquerda para derrubar o Governo.",False
10761,ver mulheres diminuindo outras mulheres é triste,False
10762,"É SANGUE NO OLHO!

Dando carrinho, dando porrada, o Coringão não pode perder por nada!

DERBY PAULISTA | MOTIVACIONAL: https://t.co/iqUvhkOTA9

#VaiCorinthians #UmSóCorinthians https://t.co/6mBLAlfyvb",False
10763,rt @user não sei se é defeito ou qualidade ! https://t.co/cagbdzqsch,False
10764,e como conseguiu...,False
10765,ai nao da sou mt sm stan pqp ..........,True
10766,rt @user ficar bem nas fotos p mim é um desafio porque sou mtt feia https://t.co/y5iy0xwmty,True
10767,cara sério eu não tenho mais paciência nenhuma pra militância que gente chata do caralho,True
10768,@user seu cu,True
10769,"@user eu escrevo como eu quiser porra 
tyago teago titi thiagueira tiu agueira me deixa em paz",True
10770,rt @user 7 conto viado https://t.co/ofgi0x84rx,True
10771,rt @user fdp fui la ver se tinhas mesmo uma ventoinha https://t.co/j4jmtygr00,True
10772,@user Pq o Zé tem essa de oposta fixa por anos na seleção que era Sheila e Tandara e ele não querendo perder um talento mudou a menina de posição igual agora quer fazer com Tandara. É de chorar com o cu quente no asfalto,True
10773,puta merda eu sou um porreeeeeeeeee,True
10774,luiz é um verme kkkkkkkk,True
10775,como um ser tão esperto quanto o loki conseguiu ser tão burro igual foi em infinity war???? eu não aceito isso,True
10776,"rt @user engraçado a poc vir querer mandar que homem é lixo mas não aguenta piadinha com lâmpada 
kkk coitada mana https://t.co/j…",True
10777,"Qual a fanbase mais nojenta e pq swifts? Os mais baixos que quando ataca os outros é por dependencia, por aparência e agora tb por classe social e preconceito linguístico... esses bolsominions tem que morrer",True
10778,"@user bicho eu tentei mas n rola nada a interação é mt difícil, eles são super abertos mas tipo n tem nada em comum e da pra ver que ela n quer",False
10779,rt @user tu é namoral com geral nessa porra mas ninguém é cntg,True
10780,"se minhas amigas me ouvissem mais, tomariam menos no cu. boa tarde.",True
10781,"@user jogo pay-to-win do caralho, me estressa mas não tem como ficar sem",True
10782,"@user @user @user @user @user @user @user aí sim! bem feito, fdp!!!!",True
10783,"puta merda, que saudade de jogar midnight club 3",True
10784,"@user @user secou a teta né, onde por muitos anos o senhor e sua corja roubavam do povo brasileiro. Tenta brincar com o povo, o senhor verás do que somos capazes. A Venezuela é logo ali, se não está satisfeito.",True
10785,na moral nao participa de follow trick se vc ta la so pra ganhar seguidor e n seguir nenhuma contakkkkkkkkk eh feio,True
10786,"@user @user Reconsidere seu pedido caro Governador, o ideal é a extinguir esse lixo comunista masacarado de cultura! Governador não faça o povo se arrepender! 4 anos passam rapidooo!!",True
10787,@user caralho vc é muito linda,True
10788,"uniforme 3 do crf é igual o da comissão técnica pqp, vtnc adidas 🖕🏻🖕🏻🖕🏻",True
10789,só tenho nojo e mais nojo por isso que não pego isso sozinha nem a pau,True
10790,"O melhor é chegar em casa 8h da manhã do role, dormir até às 11h acordar sem ressaca nenhuma, com um convite dos seus amigos para ir beber, pqp dia começou perfeito!!!!",True
10791,"@user mas é muito burro kkkkk obrigado por nós ajudar a subir a tag!!👍😂
🖕🏽",True
10792,rt @user @user maluco e brabo foder aqui nessa praia kkkkk tem dias que tem moh ventania,True
10793,"@user @user Onde Lula está, só entra comunista petista. Ali sim, é deposito de lixo, seu dia está chegando e até 2022, todos os petistas estarão na mesma lixeira. 🔫🔫🔫",True
10794,"apanhar a puta com melancia, que sonho",True
10795,"o inferno deve ser eu fazer compras com a minha veia
pqp mulher enrolada do caralho tnc",True
10796,rt @user buceta pra q se n tem #ele pra chupar,True
10797,"rt @user @user @user pergunta  idiota...
claro  q estamos com moro,deltan e a lava-jato
e o sr de q lado está ????
🤔🤔🤔🤔🤔🤔…",True
10798,rt @user sco pa tu mana eh minha rola vai toma no cu todo dia mrm coisa no tt,True
10799,bicho que DESGRAÇA toda vez que eu faço qualquer coisa a minha mãe vem com uma enxurrada de negatividade puta que pariu vai cair a sua boca n ser uma cuzona chata do caralho SEMPRE? vai de fuder,True
10800,"que final foda de stranger things, pqp",True
10801,"@user vsf nayane, nem quero assunto contigo",True
10802,passivo que come o cu do ativo?,True
10803,kkkkk pqp na escola kkkk,True
10804,"HEI ANIMAL, QUANDO VCS SE CURVARAM PARA OS PAÍSES COMUNISTAS, SUSTENTANDO OS MESMOS  COM O NOSSO DINHEIRO, DEIXANDO QUE O NOSSO PAÍS, E PRINCIPALMENTE A SUA TERRA, O ""NORDESTE"", DESAMPARADOS,PARA VCS, CORRUPTOS,  BANDIDOS E LADRÕES DA PÁTRIA ESTAVA BOM, NÉ ,ZÉ CUÉCA ,LADRÃO?",True
10805,é incrível como umas coisinha idiota consegue acabar 100% com o meu dia,False
10806,"não, continuo seguindo
❤😌 

(aí gente vcs faz cada pergunta que pqp)",True
10807,tava ouvindo asking alexandria aqui agr e tinha esquecido que mainha me proibiu de ouvir quase que ela me mata pqp,True
10808,"@user isso é feio vei, tira isso pelo amor de deus",True
10809,meu cu esse jogo do brasil,True
10810,Cada vez que eu lembro que a Amazônia tá sob responsabilidade de um completo idiota eu aumento em 27% minha chance de infarto antes dos 30 anos,True
10811,eu descobri que sou sentimental pra carai,True
10812,o dia já começa cmg e o lenin falando q um é mais feio q o outro,True
10813,vontade de foder até morrer,True
10814,@user vinte e dois pqp #mpn #nowunited #uniters,True
10815,"@user @user arruma nada, essa guerra é falida, a legalização é questão de tempo, pau no cu de quem n gosta #legalizejá",True
10816,Estão percebendo que hj estão tentando abafar a Mara no pgm...Sem dá espaço pra ela.Tá muito feio isso...Tudo isso é medo?!Pq as opiniões dela viram notícias e isso da visibilidade ao programa e a opinião dos demais não gera repercussão?Deixa a Mara falar tbm #FofocalizandoNoSBT,False
10817,"eu telefone ta surtadão, mexendo sozinho tnc😡",True
10818,eu passei metade do ano pensando em rever os meus amigo e chega no dia eu consigo ser um lixo que nem levanta da cama,False
10819,minha mae vai comer meu cu,True
10820,"surreal isso cata, como o pai consegue matar a própria filha a paulada????? sem coração nenhum,  tem q morrer um ser lixo desse",True
10821,@user o jeitinho que o joon olha pra ele :(( ai eu fico muito boiola,True
10822,"ah droga, agora eu quero um pão de queijo",False
10823,"ai mane eu to no insta dai passa umas fotos e eu ""porra que menina linda não é possivel que eu ja tenha ficado"" kkkkkkkkkksequela",True
10824,"rodei, nunca mais mato aula nesse carai",True
10825,do nada bate umas paranóias que eu fico puto pra caralho.,True
10826,o time mais mimado com a torcida de mimados,True
10827,puta merda eu só queria sair de casa hoje,True
10828,já acordo sendo escrota tnc,True
10829,"minha inspiração pra aprender a cortar é a gabi, bicha quase do mesmo tamanho que eu e deu um corte fodido no jogo",True
10830,o sacramento é muito engraçado pqp kkkkkkkkkkkk,True
10831,@user bando de pau no cu,True
10832,rt @user yoongi é muito gostoso mesmo né? pqp que homem cheio de talentos 😏 https://t.co/yibfih0eok,True
10833,@user mano sim puta que pariu que homem perfeito,True
10834,"carai de siso, aguentando nem comer, febre, dor aff",True
10835,"puta que pariu, gente, eu realmente não aguento mais ingerir nada. eu almocei como se não tivesse me alimentado por uns 3 dias",True
10836,"rt @user @user @user poxa sempre escrevi ""xing-ling""",True
10837,rt @user porraaaaa é por isso que as pessoas se matam!!!! deixa a garota usar o que ela quiser caralhooooo https://t.co/arggmtuvyh,True
10838,pq tanto madridista me segue pqp,True
10839,@user isabela eh consehui caralho mano,True
10840,@user caraí adoro cheiro de rola.,True
10841,"Hoje é dia de cocaína vencida, maconha de 1kg, Derby, dar tapa na cara de policial, queimar igrejas, beijar mendigos, pode vir pão careca o São Jorge tá com a espada. MEIO ADVOGADO NESSA PORRA!",True
10842,"@user PEÇONHENTA, de onde é a fonte? Kkkkk para que tá feio! Essa Pati, foi diagnosticada lOKKA por uma Psiquiatra. Por falar nisso? O falso neném dela tá bem?

Dupla sertaneja!
PEÇONHENTA e NOCIVA! 
Já em cartaz! Vamos #DireitaUnida? https://t.co/tvwpBfDc9U",True
10843,"rt @user @user cadê o dinheiro , vc é caloteiro fdp",True
10844,rt @user melhor parte do fut foi a galera apavorando o katriel pqp kkkkkkk,True
10845,@user to surtando já pqp kkkkkkkkkkkkk,True
10846,@user aguento sim enfio tudo dentro dessa buceta😈🔥,True
10847,preocupado pra crl com o meu pai pqp 🤦🏾‍♂️,True
10848,goza na minha boca — eta caralho a putaria ta braba kkkkkkkkk https://t.co/gqv0u3uja2,True
10849,@user bêbado vagabundo !!,True
10850,"tô morrendo de raiva do dia de hoje, porra tudo tá dando errado.",True
10851,aki os fatos,False
10852,eu só queria um squad assim,False
10853,"Como pegar depressão?

Tem um cara no meu emprego que já está afastado fazem 6 meses por depressão, eu também qu… — Tem q enfiar um pau de 25cm no cu  por 5h seguidas babaca https://t.co/bYOeHZQU4f",True
10854,"eu sou o único maluco de chinelo nesse frio, carioca é osso",False
10855,@user você não é padre. vc é um mau caráter usando a religião parafrasear política defensora de bandidos.,True
10856,incrível minha habilidade de fazer merda e ser idiota https://t.co/ixjpvfygae,True
10857,@user c tá de zoas fdp kkk,True
10858,essa luz q não volta pqp 🤬,True
10859,"pro nível de igor vinícius e reinaldo sim, craque demais",False
10860,eu to gritando caralho finalmente,True
10861,"rt @user porra gastar papel pra isso????
era só criar um tt https://t.co/nja0nyyd3v",True
10862,"que energia mais punk, pqp",True
10863,se esse menino soltar uma omba aqui eu vou dar um pau na cara dele,True
10864,rt @user gatie caralho https://t.co/kosuvdkuc4,True
10865,"é uma porra ser tímido né, não consigo fazer amizade com ninguem, se fude",True
10866,rt @user dia de clássico rei tabaco priquito xota buceta xinim vagina piupiu perseguida larissinha xana,True
10867,“eu grávida de 5 meses e ele veio para lisboa foder uma gaija”,True
10868,@user @user vai se foder pra la esse “inhonho 2 a missão”!!! porque todo inhonho chora?????,True
10869,"@user que raciocínio brilhante...parabéns... kkkkkkkkkkkkkkkk, rapaz deram vozes aos lunáticos puta que o pariu!!!",True
10870,porra o mlk do 3º é muito lindo 😔🙏🏻,True
10871,@user caia de boca nesse rolao pqp,True
10872,"querido, engraçado, carinhoso, lindo e ainda cozinha bem pra carai, mas assim como a mega sena, é difícil de ganhar esse bb aqui kkkkkkk",True
10873,@user que locurada mano pqp,True
10874,"hoje eu tô assim: acordo 10 minutos, durmo 40 aí depois acordo de novo e durmo mais umas horas e por aí vai. Quem reclamar que tô dando vácuo vai tomar no cu porque não tô em condições de me manter acordada por muito tempo",True
10875,"mano minha irmã tem 13 anos e sai mais que eu, ontem ela pediu pra ir no shopping com as amigas e advinha só? ela vai! 
que merda véi, eu de 15 não posso ir na esquina sozinha, a bixa já dormiu até em chácara sozinha, isso me revolta cbls",True
10876,"que porra é essa ,parece que ela ta pegando é um derrame",True
10877,o q eh a friagem desse fds pqp,True
10878,pqp tô grilada demais,True
10879,cana do carai nessa sexta pqp,True
10880,"@user caralho,colocar pato ai chega a ser engraçado kkkkk",True
10881,@user esse menino comenta no tweet de todo mundo pqp kkkkkkkk,True
10882,"já tô espirrando, tempo maldito",False
10883,correr atrás de td smp qnd ngm quer nada com porra nenhuma,True
10884,"TEM COISAS ... ""Que só um NEGÃO pode fazer pelo seu cu. 
#SINDICATODOSDIVULGADORES 
@user
@user
@user
@user
@user
@user
@user
@user
@user
@user
@user
@user
Apoio: @user https://t.co/GFBMhCWHxi",True
10885,pires é fodido fds mais um,True
10886,"não sei se compro uma calça ou vou com a roupa q comprei msm, porra q tempo feio acabou com meu look",True
10887,"Parem de transar porque eu quero dormir
Tá me incomodando esse barulho aí
Quando for minha vez vocês vão reclamar
E vai ser difícil vocês me aturar

E tá interessante, mas nem quero ouvir
Só de não ser eu, não dá pra imaginar
Acabei de chegar do baile funk ali
Tô mais puto ainda",True
10888,o sujo falando do mal lavado,True
10889,sei lá eu amo tanto essa musica,False
10890,"@user ahhhh é k.o que fazem isso contigo pqp, já vi gente burra mas essa ..",True
10891,"ainda não dormi, pqp kkkk",True
10892,"vo no circo hj 
espero q valha a pena pq pqp 
tá mais caro q o celular q quero",True
10893,"puta merda, meu namo parece um deus",True
10894,"rt @user uma delícia de rola dessas, me acabo😈 https://t.co/cpflhbtf5m",True
10895,@user kkkkkkkkkkkkkk caboca feia kkk,True
10896,sem palavras p descrever o quão feia estou me sentindo,False
10897,"@user n aceita desculpa desse fodido n, se fez merda uma vez é dar segunda chance pra fazer merda dnv",True
10898,"@user paulista: sul é meu país kkk ó os cara

also paulista: tem o próprio movimento separatista",True
10899,@user o plano de ser mãe cedo foi pro lixo bem rápido,False
10900,só faço merda vai se fuder burra,True
10901,o sistema de imigração americano é muito fodido e oitnb retratou claramente isso,True
10902,"Bolsonaro e sua corja moldam a verdade a sua maneira, portanto uma mentira. Colocam, então, fanáticos da bíblia na Comissão da Verdade, para acabar com ela. E milicos, cuja especialidade é mentir (chamam isso de contrainteligência). https://t.co/7OneyQGmfo",True
10903,singarro simpático fodasekkkkkk,True
10904,turtle burro se o mental é jogador eu sou astronauta e o vahvel n joga nem o casados vs solteiros da firma duclou também ta tirando com a favela ruim demais,True
10905,"@user Gorda, diva e varias coleções de rolê na Europa meu amor. E tu que? O máximo que tu consegue é pegar o Uber na promoção. - Diga isso a eles",True
10906,@user como tem gente fdp né,True
10907,"@user novasss, fritamos igual uns fdp ekksksksk",True
10908,perfeita do caraio aff https://t.co/se7dgml6cl,True
10909,"anão ou,vou fingir q essas bad não e comigo",True
10910,rt @user pqp eu e a clara é tão sem noção...,True
10911,"@user @user kkkkkkk linda e conservadora, já @user feia e de esquerda hauhauhua.",True
10912,"se fosse mulher feia tava tudo certo, mulher bonita mexe com meu coração.",True
10913,se alguém tiver aquele ‘não fode’ me manda aí,True
10914,porra ajax aí ce me fode irmão,True
10915,"tem uns caras tão insistentes no fb meu deussss, saio dando block em todos pqp",True
10916,"@user caralho, preciso comprar um!! nunca vi aqui  na bahia 🤔",True
10917,rt @user que caralho de gente chata mano tomar no cu o são paulo não vai anunciar o juanfran agora com um milhão de jogo acontecendo,True
10918,quem foi pra eu bater,True
10919,"@user a única coisa ""ruim"" do vídeo é a aflição se ele vai conseguir abrir ou não a porta. eu ficando nervoso: meu deus o trem vai simbora e ele não abre pra dar esse cacete",True
10920,@user é uma porra né pq não libera pra todo mundo???? as japonesas que tão ouvindo,True
10921,@user depois anda dizer que eu só te dou desprezo vaca💕,True
10922,como tem gente que e idiota ..... meu deeeeeeus quero me taca da janela se um dia ele for educado .... 😝🌸,True
10923,vei eu sou tao feia,False
10924,"as pessoas: vai pro inferno

eu: não precisa, eu já vivo em um que se chama stm, quente para caralho🔥",True
10925,odeio hospital pqp,True
10926,"minha namorada é perfeita demais, que mulher gostosa da porra, e aquela voz? me derreto todo quando escuto, linda dos pés a cabeça eu sou o maior fã da minha mina, sou muito apaixonado nela",True
10927,rt @user não sei se gostei mais da surra ou da música no vídeo https://t.co/uttd1fhxof,False
10928,eu amo tanto ele que inferno pago mt pau msm https://t.co/yjufqccku5,True
10929,"rt @user o jimin de pau duro, esse é o tweet https://t.co/3gi8lkpyxw",True
10930,@user @user se eu não puder sair na rua com minha bruxinha do cruzeiro de duzentos reais tá fodido então,True
10931,"sassá feat. voz de galinha empinando pipa caraio kkkk
🔊 https://t.co/hmticvsbme",True
10932,nós é muito bom pra quem não merece porra nenhuma 👎,True
10933,"ensinei minha sobrinha a usar figurinha no whats, agora ela n para mais de mandar esse caralho",True
10934,"“Alguém tem que parar o STF”. 
Eduardo Bolsonaro🇧🇷
O STF É UM LIXO!”, escreveu em outra postagem.

Fonte: https://t.co/aiLqoO70TA https://t.co/cHpXZaB68w",True
10935,@user teu cu kkkkkkk,True
10936,o tipo de lomotif que eu quero fazer final do ano,False
10937,"@user vai torrar a grana hj, desce gelo, é essa porra mermo",True
10938,"maltinha é abrirem o link e meter like, bora bora bora",False
10939,que anormal do caralho,True
10940,@user Pena de morte já para esses lixos assassinos confessos! Gastar dinheiro com gente como essas aí é sim desperdício de quem paga a conta! NÃO EXISTE DIREITOS HUMANOS PARA PESSOAS ASSIM E EU NÃO SOU BOLSOMINION PORRA!,True
10941,rt @user eita carai #bulge https://t.co/lqqyz80npr,True
10942,"🌺@user você recebeu um prato de  brigadeiros e uma flor única de @user 

""Conheça nossa lanchonete, receba esse mimo como convite"" https://t.co/rECk4zuvMM",False
10943,um dia conto-te o amor que sinto por ti meu puto. ❤️ https://t.co/ehpkc5bngr,True
10944,@user eita porra miga,True
10945,@user meu sonho porra,True
10946,"carioca nn puxa o s, ele troca por x",False
10947,"@user cara para com isso, ele eh meu, porra chata",True
10948,@user tá maluca tu tem mó rabão desgraçada,True
10949,"essa menina é muito biscoiteira é sempre aparece ela pra mim, tomar no cu sô foda se minha filha",True
10950,sulista e paulista são igualmente péssimos,True
10951,como que a menina vai pra escola parecendo a lauren jauregui vei vsf,True
10952,"@user tem que dar apoio ao ""gil"" que sofreu racismo, isso sim que deveriam fazer seus arrombado!",True
10953,ela q hackeou o meu tt e escreveu isso (inclusive eu queria morrer assim),False
10954,recebi hoje to igual pinto no lixooo,True
10955,tô resistindo tanto que acho que vou explodir,False
10956,auge do dia é eu ter que me manter ocupada porq se eu ficar sem o que fazer vou ficar mal pensando em como sou um lixo pra pessoa mais importante pra mim e não me toquei,False
10957,"cara eu queria deixar registrado aqui o meu amor pela neylane, sinceramente, uma puta de uma mulher e profissional!!!!!! mano as coisas fluem tão bem com ela que eu fico chocada",True
10958,"rt @user @user aí você me quebra, neguinha 🥺❤️",False
